fecha,temperaturamedia,temperaturamaxmedia,temperaturaminmedia,precipitacionesmedia,horassolmedia,rachamedia,vientovelmedia,humedadrelmedia,humedadrelmaxmedia,humedadrelminmedia,presionmaxmedia,presionminmedia
2011-12-18,6.170736842105263,10.07136842105263,2.27178947368421,1.4645435244161358,5.5,9.415404699738904,2.6138107416879794,72.95434782608696,89.67873303167421,56.16968325791855,973.1274193548387,968.5379032258064
2011-12-19,6.012,10.635157894736842,1.3856842105263159,0.8174568965517242,5.592753623188406,8.175520833333334,2.352284263959391,71.56503198294243,89.51918735891648,53.645598194130926,974.1532786885246,971.1852459016394
2011-12-20,7.835714285714286,12.981302521008404,2.686764705882353,1.274353448275862,4.223188405797101,9.94278215223097,2.8746835443037977,74.63539445628997,89.71748878923766,57.39461883408072,975.6853658536586,971.9674796747968
2011-12-21,10.794363256784969,15.33027139874739,6.257202505219206,0.5591194968553459,4.645588235294118,9.773177083333334,2.8720812182741113,75.53829787234042,89.19369369369369,60.68018018018018,975.9041666666667,972.7308333333333
2011-12-22,10.131327800829876,15.524688796680497,4.744813278008299,0.07088607594936709,6.174242424242424,7.576227390180879,2.0567088607594934,74.406852248394,91.35123042505593,55.60178970917226,974.2844262295082,970.9434426229509
2011-12-23,8.77201646090535,14.440123456790122,3.1074074074074076,0.5318181818181817,5.474242424242425,8.367441860465116,1.8308080808080809,75.8969957081545,93.19068736141907,55.6629711751663,975.0404761904763,971.0150793650794
2011-12-24,7.792148760330579,12.651652892561982,2.9305785123966945,0.06854166666666667,6.403125,9.785714285714286,2.70251256281407,71.05319148936171,90.94432071269487,52.623608017817375,977.4666666666666,973.9853658536585
2011-12-25,7.290965092402463,13.063449691991785,1.5227926078028748,0.027422680412371135,7.041269841269842,6.9596446700507615,1.9690954773869347,67.60259179265658,88.50772626931567,46.15673289183223,978.7384000000001,975.9831999999999
2011-12-26,7.202459016393443,12.980737704918033,1.4282786885245902,0.007867494824016562,6.932835820895522,6.51501272264631,1.8499999999999999,69.38379530916845,88.78070175438596,48.603070175438596,978.7944881889763,976.1503937007875
2011-12-27,7.252953586497891,13.205274261603376,1.30042194092827,0.2821656050955414,6.661764705882353,6.388594164456234,1.6051150895140665,69.58620689655173,90.15384615384616,47.44570135746606,978.5992125984252,975.9535433070866
2011-12-28,7.142767295597484,12.944025157232705,1.339832285115304,1.031157894736842,5.705970149253732,8.327225130890053,1.9081218274111673,71.28358208955224,91.47651006711409,50.49664429530201,980.956,977.1616
2011-12-29,7.015145228215768,11.521991701244813,2.5116182572614107,0.5610062893081762,5.785074626865672,10.327272727272728,2.884478371501272,68.87768240343348,89.50442477876106,50.415929203539825,979.0682926829268,976.060162601626
2011-12-30,6.851143451143451,12.054885654885654,1.642827442827443,0.22245762711864406,6.1984615384615385,8.764322916666666,2.583418367346939,67.82302771855011,87.03547671840354,49.6940133037694,979.308064516129,975.7233870967742
2011-12-31,9.443368421052632,14.738526315789475,4.144,0.3021367521367522,5.2444444444444445,7.967724867724868,2.352956298200514,70.36324786324786,87.06772009029345,54.817155756207676,976.8067226890756,973.1697478991597
2012-01-01,9.61294363256785,14.859791666666666,4.373903966597077,2.312553191489362,5.554545454545455,9.239686684073108,2.282564102564103,74.81063829787234,92.52242152466367,57.16143497757847,973.620325203252,968.4178861788617
2012-01-02,9.140167364016737,13.13786610878661,5.139121338912134,0.5540130151843818,4.257352941176471,12.481151832460734,3.613953488372093,73.02795698924731,92.23370786516854,55.640449438202246,976.7249999999999,968.933870967742
2012-01-03,8.491368421052632,13.681894736842105,3.299157894736842,0.4744635193133047,6.2611940298507465,8.085185185185185,2.2276041666666666,73.19522776572668,91.42760180995475,54.34389140271493,979.6344262295081,976.8877049180328
2012-01-04,9.371757322175732,14.91795407098121,3.8326359832635983,0.4154989384288747,5.0,9.578364116094987,2.5791773778920306,74.30885529157668,91.8165548098434,54.422818791946305,979.6104,975.7592
2012-01-05,9.926096033402924,15.699582463465553,4.153444676409186,1.2344017094017095,5.767647058823529,10.62883116883117,2.9579896907216496,67.41592920353982,89.44742729306488,44.77852348993289,977.8809523809524,972.8698412698413
2012-01-06,10.115189873417723,15.103164556962025,5.127004219409282,0.5670235546038545,4.109677419354839,11.532105263157895,3.2506493506493506,68.86086956521739,88.125,51.288636363636364,975.0279661016949,971.0381355932203
2012-01-07,9.476091476091476,14.645945945945945,4.307484407484408,0.10555555555555556,5.544776119402985,7.720887728459529,2.212339331619537,72.98497854077253,90.74610244988864,53.75723830734967,976.7253968253967,973.9301587301587
2012-01-08,8.323333333333332,13.802702702702703,2.8520833333333333,0.10822784810126582,5.833333333333333,6.876052631578948,1.9726342710997442,72.82251082251082,90.79017857142857,53.47544642857143,974.2112,971.216
2012-01-09,7.6089770354906054,13.393945720250521,1.8166666666666667,0.014105263157894737,6.454166666666667,6.838219895287958,1.9188775510204084,70.65874730021598,89.37946428571429,51.573660714285715,974.6388888888889,971.4341269841269
2012-01-10,7.32079831932773,13.138865546218488,1.497689075630252,0.010212765957446808,6.736764705882353,6.3242666666666665,1.7402061855670103,71.57883369330453,89.62979683972912,51.33634311512415,974.4941176470588,971.7806722689076
2012-01-11,6.834095634095633,12.560498960498961,1.1027027027027028,0.016981132075471698,6.33972602739726,6.170557029177719,1.7876606683804626,72.34978540772532,89.5033407572383,52.65924276169265,976.5645161290323,973.9741935483871
2012-01-12,6.701652892561984,11.617975206611572,1.7822314049586778,0.0189873417721519,5.140845070422535,6.023684210526316,1.6076923076923078,73.98720682302772,89.859375,56.69419642857143,975.1108333333334,972.4241666666666
2012-01-13,6.949689440993788,11.750310559006211,2.14472049689441,0.020210526315789474,3.2115942028985507,5.526439790575916,1.4502590673575129,73.6078431372549,89.91071428571429,55.283482142857146,973.6408333333333,968.7433333333333
2012-01-14,6.666876310272537,11.648846960167715,1.6857740585774057,0.4772532188841202,4.913636363636364,7.152617801047121,1.8236641221374046,73.75965665236052,91.78378378378379,54.73198198198198,968.7683333333333,964.5658333333333
